TeamId,RankGroup,DaysFromStart,Score,k_cat,a,b,c,d
181976,Other,53,0.7350300000000001,b,0,1,0,0
171988,Other,53,0.79727,c,0,0,1,0
179161,Other,53,0.84119,c,0,0,1,0
179161,Other,53,0.84141,c,0,0,1,0
171988,Other,53,0.7973600000000001,c,0,0,1,0
179161,Other,53,0.84154,c,0,0,1,0
186414,Other,53,0.79567,c,0,0,1,0
173438,Other,53,0.8525200000000001,c,0,0,1,0
172446,Other,53,0.7762600000000001,b,0,1,0,0
189510,Other,53,0.7480600000000001,b,0,1,0,0
182255,Other,53,0.83906,c,0,0,1,0
184376,Other,53,0.79583,c,0,0,1,0
188353,Other,53,0.729,b,0,1,0,0
184376,Other,53,0.79727,c,0,0,1,0
187262,High,53,0.85839,d,0,0,0,1
188608,Other,53,0.64779,a,1,0,0,0
178123,Other,53,0.7986800000000001,c,0,0,1,0
185780,Other,53,0.79583,c,0,0,1,0
185780,Other,53,0.79727,c,0,0,1,0
186132,Other,53,0.71816,a,1,0,0,0
172088,Other,53,0.80371,c,0,0,1,0
172835,Other,53,0.79447,c,0,0,1,0
172088,Other,53,0.80542,c,0,0,1,0
184011,Other,53,0.77273,b,0,1,0,0
189243,Other,53,0.7637,b,0,1,0,0
172835,Other,53,0.79484,c,0,0,1,0
184011,Other,53,0.78292,b,0,1,0,0
184376,Other,53,0.79919,c,0,0,1,0
175141,Other,53,0.80091,c,0,0,1,0
175840,Other,53,0.7863399999999999,b,0,1,0,0
188637,Other,53,0.72982,b,0,1,0,0
174753,Other,53,0.8551799999999999,c,0,0,1,0
174753,Other,53,0.8552200000000001,c,0,0,1,0
174753,Other,53,0.8552299999999999,c,0,0,1,0
183523,Other,53,0.5261100000000001,a,1,0,0,0
175840,Other,53,0.78695,b,0,1,0,0
189265,Other,53,0.7478899999999999,b,0,1,0,0
174753,Other,53,0.8556600000000001,c,0,0,1,0
180124,Other,53,0.79583,c,0,0,1,0
180124,Other,53,0.79727,c,0,0,1,0
174651,Other,53,0.82176,c,0,0,1,0
188996,Other,53,0.7798,b,0,1,0,0
183140,Other,53,0.79604,c,0,0,1,0
188138,Other,53,0.54597,a,1,0,0,0
188820,Low,53,0.76823,b,0,1,0,0
172939,Other,53,0.7915399999999999,b,0,1,0,0
182254,Other,53,0.50473,a,1,0,0,0
182586,Other,53,0.8230299999999999,c,0,0,1,0
182586,Other,53,0.82915,c,0,0,1,0
172117,Other,53,0.8224799999999999,c,0,0,1,0
185740,Other,53,0.79878,c,0,0,1,0
178311,Other,53,0.72787,b,0,1,0,0
172623,Other,53,0.79838,c,0,0,1,0
172623,Other,53,0.7992199999999999,c,0,0,1,0
188996,Other,53,0.78138,b,0,1,0,0
187386,Other,53,0.78318,b,0,1,0,0
172939,Other,53,0.7923899999999999,c,0,0,1,0
187386,Other,53,0.78359,b,0,1,0,0
187483,Other,53,0.78991,b,0,1,0,0
172623,Other,53,0.80013,c,0,0,1,0
189359,Other,53,0.74351,b,0,1,0,0
183776,Other,53,0.76493,b,0,1,0,0
188996,Other,53,0.78156,b,0,1,0,0
185407,Other,53,0.80355,c,0,0,1,0
186546,Low,53,0.7953399999999999,c,0,0,1,0
177230,Other,53,0.83701,c,0,0,1,0
177230,Other,53,0.83886,c,0,0,1,0
188753,Other,53,0.73285,b,0,1,0,0
183368,Other,53,0.84788,c,0,0,1,0
185608,Other,53,0.8251200000000001,c,0,0,1,0
185608,Other,53,0.82521,c,0,0,1,0
185608,Other,53,0.82534,c,0,0,1,0
182364,Other,53,0.8404799999999999,c,0,0,1,0
185628,Other,53,0.79727,c,0,0,1,0
186546,Low,53,0.79595,c,0,0,1,0
185079,Other,53,0.79583,c,0,0,1,0
172619,Other,53,0.8157,c,0,0,1,0
183355,Other,53,0.79583,c,0,0,1,0
183355,Other,53,0.79727,c,0,0,1,0
172146,Other,53,0.73655,b,0,1,0,0
182498,Other,53,0.7882899999999999,b,0,1,0,0
179233,Other,53,0.8033100000000001,c,0,0,1,0
172139,Other,53,0.7971600000000001,c,0,0,1,0
176510,Other,53,0.79359,c,0,0,1,0
172139,Other,53,0.79915,c,0,0,1,0
176510,Other,53,0.79727,c,0,0,1,0
172258,Other,53,0.79727,c,0,0,1,0
183368,Other,53,0.8494799999999999,c,0,0,1,0
182108,Other,53,0.78845,b,0,1,0,0
180699,Other,53,0.8389200000000001,c,0,0,1,0
178874,Other,53,0.80723,c,0,0,1,0
177129,Other,53,0.85774,c,0,0,1,0
187536,Other,53,0.78289,b,0,1,0,0
188826,Other,53,0.73629,b,0,1,0,0
183142,Other,53,0.71938,a,1,0,0,0
174465,Other,53,0.79727,c,0,0,1,0
179216,Other,53,0.63132,a,1,0,0,0
188300,Other,53,0.79489,c,0,0,1,0
179216,Other,53,0.65251,a,1,0,0,0
187749,Other,53,0.78314,b,0,1,0,0
183868,Other,53,0.78991,b,0,1,0,0
189527,Other,53,0.78991,b,0,1,0,0
184992,Other,53,0.8042199999999999,c,0,0,1,0
188955,Other,53,0.79489,c,0,0,1,0
189357,Other,53,0.6580600000000001,a,1,0,0,0
188955,Other,53,0.79727,c,0,0,1,0
181561,Other,53,0.79727,c,0,0,1,0
185515,Other,53,0.78991,b,0,1,0,0
181561,Other,53,0.8053600000000001,c,0,0,1,0
184522,Other,53,0.79727,c,0,0,1,0
184522,Other,53,0.8053600000000001,c,0,0,1,0
172509,Other,53,0.82365,c,0,0,1,0
187749,Other,53,0.8053600000000001,c,0,0,1,0
172273,Other,53,0.8053600000000001,c,0,0,1,0
189357,Other,53,0.73056,b,0,1,0,0
185407,Other,53,0.80852,c,0,0,1,0
172052,Other,53,0.8053600000000001,c,0,0,1,0
179407,Other,53,0.80619,c,0,0,1,0
189357,Other,53,0.7568699999999999,b,0,1,0,0
186457,Other,53,0.75885,b,0,1,0,0
181251,Other,53,0.7871,b,0,1,0,0
186457,Other,53,0.76686,b,0,1,0,0
181251,Other,53,0.7871600000000001,b,0,1,0,0
185460,Other,53,0.63122,a,1,0,0,0
186457,Other,53,0.76984,b,0,1,0,0
188955,Other,53,0.8053600000000001,c,0,0,1,0
181251,Other,53,0.7872100000000001,b,0,1,0,0
186457,Other,53,0.77378,b,0,1,0,0
187227,Other,53,0.81076,c,0,0,1,0
185740,Other,53,0.8053600000000001,c,0,0,1,0
172883,Other,53,0.8053600000000001,c,0,0,1,0
184860,Other,53,0.8455,c,0,0,1,0
172831,Other,53,0.8053600000000001,c,0,0,1,0
184860,Other,53,0.8471700000000001,c,0,0,1,0
177230,Other,53,0.8418700000000001,c,0,0,1,0
183796,Other,53,0.78991,b,0,1,0,0
185740,Other,53,0.80685,c,0,0,1,0
172773,Other,53,0.8053600000000001,c,0,0,1,0
186827,Other,53,0.71549,a,1,0,0,0
183203,Other,53,0.7147,a,1,0,0,0
186751,Other,53,0.81633,c,0,0,1,0
189202,Other,53,0.73519,b,0,1,0,0
189202,Other,53,0.73651,b,0,1,0,0
189202,Other,53,0.74883,b,0,1,0,0
188499,Other,53,0.74225,b,0,1,0,0
171926,Other,53,0.81889,c,0,0,1,0
188803,Other,53,0.78991,b,0,1,0,0
186418,High,53,0.79455,c,0,0,1,0
188936,Other,53,0.7875800000000001,b,0,1,0,0
189185,Other,53,0.82075,c,0,0,1,0
189123,Other,53,0.6825100000000001,a,1,0,0,0
178143,Other,53,0.78991,b,0,1,0,0
174254,Other,53,0.8034,c,0,0,1,0
178082,Other,53,0.8101,c,0,0,1,0
182727,High,53,0.87492,d,0,0,0,1
182727,High,53,0.8753200000000001,d,0,0,0,1
172052,Other,53,0.8076399999999999,c,0,0,1,0
182727,High,53,0.8759600000000001,d,0,0,0,1
172228,Other,53,0.8053600000000001,c,0,0,1,0
184507,Other,53,0.80521,c,0,0,1,0
185153,Other,53,0.81812,c,0,0,1,0
172228,Other,53,0.80761,c,0,0,1,0
183355,Other,53,0.8053600000000001,c,0,0,1,0
189475,Other,53,0.5041899999999999,a,1,0,0,0
185460,Other,53,0.63615,a,1,0,0,0
178430,Other,53,0.8289799999999999,c,0,0,1,0
189296,Other,53,0.80485,c,0,0,1,0
187227,Other,53,0.8174899999999999,c,0,0,1,0
182168,Other,53,0.79257,c,0,0,1,0
182168,Other,53,0.79709,c,0,0,1,0
174465,Other,53,0.8053600000000001,c,0,0,1,0
173586,Other,53,0.73924,b,0,1,0,0
188098,Other,53,0.79623,c,0,0,1,0
189475,Other,53,0.64732,a,1,0,0,0
173586,Other,53,0.75751,b,0,1,0,0
174254,Other,53,0.80467,c,0,0,1,0
184011,Other,53,0.7864800000000001,b,0,1,0,0
173586,Other,53,0.7601100000000001,b,0,1,0,0
189475,Other,53,0.66375,a,1,0,0,0
189005,Other,53,0.8055,c,0,0,1,0
189475,Other,53,0.6735399999999999,a,1,0,0,0
172269,Other,53,0.75671,b,0,1,0,0
181000,High,53,0.86203,d,0,0,0,1
186736,Other,53,0.80197,c,0,0,1,0
175141,Other,53,0.80172,c,0,0,1,0
171927,High,53,0.8288399999999999,c,0,0,1,0
187827,Other,53,0.8053600000000001,c,0,0,1,0
175141,Other,53,0.80204,c,0,0,1,0
175141,Other,53,0.80247,c,0,0,1,0
189419,Other,53,0.71295,a,1,0,0,0
189419,Other,53,0.72507,b,0,1,0,0
185133,Other,53,0.79611,c,0,0,1,0
188630,Other,53,0.64793,a,1,0,0,0
188965,Other,53,0.78991,b,0,1,0,0
181000,High,53,0.8624799999999999,d,0,0,0,1
184854,Other,53,0.8053600000000001,c,0,0,1,0
184507,Other,53,0.8078,c,0,0,1,0
186684,Other,53,0.80395,c,0,0,1,0
184507,Other,53,0.80928,c,0,0,1,0
189419,Other,53,0.72605,b,0,1,0,0
186956,Other,53,0.78788,b,0,1,0,0
189296,Other,53,0.82009,c,0,0,1,0
189296,Other,53,0.8206200000000001,c,0,0,1,0
175033,Other,53,0.5354300000000001,a,1,0,0,0
186547,Other,53,0.79527,c,0,0,1,0
188765,Other,53,0.7646,b,0,1,0,0
186547,Other,53,0.79547,c,0,0,1,0
186547,Other,53,0.79581,c,0,0,1,0
189182,Other,53,0.8053600000000001,c,0,0,1,0
182255,Other,53,0.84183,c,0,0,1,0
184011,Other,53,0.7891699999999999,b,0,1,0,0
182255,Other,53,0.8440799999999999,c,0,0,1,0
184894,Other,53,0.79989,c,0,0,1,0
187289,Other,53,0.8075,c,0,0,1,0
189005,Other,53,0.80638,c,0,0,1,0
189005,Other,53,0.80642,c,0,0,1,0
188765,Other,54,0.76907,b,0,1,0,0
172623,Other,54,0.80578,c,0,0,1,0
186133,Other,54,0.8053600000000001,c,0,0,1,0
184580,Other,54,0.81498,c,0,0,1,0
184580,Other,54,0.8226100000000001,c,0,0,1,0
184894,Other,54,0.80023,c,0,0,1,0
184580,Other,54,0.8230299999999999,c,0,0,1,0
184642,Other,54,0.79995,c,0,0,1,0
184642,Other,54,0.79997,c,0,0,1,0
172084,Other,54,0.8053600000000001,c,0,0,1,0
184642,Other,54,0.8053600000000001,c,0,0,1,0
183930,Other,54,0.79727,c,0,0,1,0
172623,Other,54,0.80598,c,0,0,1,0
186414,Other,54,0.80485,c,0,0,1,0
183930,Other,54,0.8053600000000001,c,0,0,1,0
189530,Other,54,0.65986,a,1,0,0,0
173479,Other,54,0.81281,c,0,0,1,0
172084,Other,54,0.8056,c,0,0,1,0
182188,Other,54,0.8053600000000001,c,0,0,1,0
173479,Other,54,0.81288,c,0,0,1,0
185608,Other,54,0.8254100000000001,c,0,0,1,0
185608,Other,54,0.8256600000000001,c,0,0,1,0
185608,Other,54,0.8257,c,0,0,1,0
185608,Other,54,0.8265399999999999,c,0,0,1,0
185608,Other,54,0.82695,c,0,0,1,0
178123,Other,54,0.8053600000000001,c,0,0,1,0
178123,Other,54,0.80782,c,0,0,1,0
185780,Other,54,0.8053600000000001,c,0,0,1,0
187289,Other,54,0.81074,c,0,0,1,0
171988,Other,54,0.8053600000000001,c,0,0,1,0
187289,Other,54,0.81075,c,0,0,1,0
187289,Other,54,0.81124,c,0,0,1,0
180904,High,54,0.87366,d,0,0,0,1
180904,High,54,0.8738,d,0,0,0,1
186684,Other,54,0.8051,c,0,0,1,0
172747,Other,54,0.8392700000000001,c,0,0,1,0
172747,Other,54,0.8394299999999999,c,0,0,1,0
172059,Other,54,0.8593200000000001,d,0,0,0,1
189442,Other,54,0.8053600000000001,c,0,0,1,0
176510,Other,54,0.8053600000000001,c,0,0,1,0
182366,Other,54,0.81005,c,0,0,1,0
182366,Other,54,0.81506,c,0,0,1,0
172446,Other,54,0.8034899999999999,c,0,0,1,0
189104,Other,54,0.7865800000000001,b,0,1,0,0
172088,Other,54,0.8103100000000001,c,0,0,1,0
178461,Other,54,0.8234299999999999,c,0,0,1,0
178461,Other,54,0.82381,c,0,0,1,0
171985,Other,54,0.67133,a,1,0,0,0
178461,Other,54,0.8240700000000001,c,0,0,1,0
184880,Other,54,0.80447,c,0,0,1,0
171985,Other,54,0.6814,a,1,0,0,0
184880,Other,54,0.80881,c,0,0,1,0
172446,Other,54,0.80392,c,0,0,1,0
184376,Other,54,0.8053600000000001,c,0,0,1,0
172446,Other,54,0.8126399999999999,c,0,0,1,0
173586,Other,54,0.76041,b,0,1,0,0
173586,Other,54,0.76055,b,0,1,0,0
173586,Other,54,0.76413,b,0,1,0,0
173586,Other,54,0.76479,b,0,1,0,0
188126,Other,54,0.5817899999999999,a,1,0,0,0
182787,Other,54,0.80686,c,0,0,1,0
172939,Other,54,0.79552,c,0,0,1,0
188947,Other,54,0.72648,b,0,1,0,0
172939,Other,54,0.80003,c,0,0,1,0
187849,Other,54,0.73348,b,0,1,0,0
182286,Other,54,0.6738,a,1,0,0,0
188947,Other,54,0.74315,b,0,1,0,0
182286,Other,54,0.67583,a,1,0,0,0
180082,Other,54,0.78991,b,0,1,0,0
173703,Other,54,0.80423,c,0,0,1,0
178430,Other,54,0.8291799999999999,c,0,0,1,0
179749,Other,54,0.79497,c,0,0,1,0
180124,Other,54,0.8053600000000001,c,0,0,1,0
179749,Other,54,0.80187,c,0,0,1,0
189275,Other,54,0.5677399999999999,a,1,0,0,0
172623,Other,54,0.8063899999999999,c,0,0,1,0
184011,Other,54,0.7959,c,0,0,1,0
184293,Other,54,0.7460399999999999,b,0,1,0,0
172269,Other,54,0.75708,b,0,1,0,0
187104,Other,54,0.8053600000000001,c,0,0,1,0
180585,Other,54,0.85091,c,0,0,1,0
178925,High,54,0.88359,d,0,0,0,1
175424,Other,54,0.8053600000000001,c,0,0,1,0
189341,Other,54,0.79851,c,0,0,1,0
174101,Other,54,0.8053600000000001,c,0,0,1,0
173316,Other,54,0.83478,c,0,0,1,0
189169,Other,54,0.79783,c,0,0,1,0
189169,Other,54,0.8053600000000001,c,0,0,1,0
189169,Other,54,0.80538,c,0,0,1,0
173316,Other,54,0.83547,c,0,0,1,0
173142,Other,54,0.8338,c,0,0,1,0
189170,Other,54,0.6957300000000001,a,1,0,0,0
187723,Other,54,0.68009,a,1,0,0,0
178143,Other,54,0.79102,b,0,1,0,0
178143,Other,54,0.79166,b,0,1,0,0
178311,Other,54,0.7409,b,0,1,0,0
173316,Other,54,0.83573,c,0,0,1,0
184148,Other,54,0.71423,a,1,0,0,0
183776,Other,54,0.76683,b,0,1,0,0
184509,Other,54,0.83386,c,0,0,1,0
175141,Other,54,0.80471,c,0,0,1,0
175141,Other,54,0.80523,c,0,0,1,0
186305,Other,54,0.8053600000000001,c,0,0,1,0
175141,Other,54,0.80552,c,0,0,1,0
181464,Other,54,0.80179,c,0,0,1,0
183246,Other,54,0.7803,b,0,1,0,0
186934,Other,54,0.8378200000000001,c,0,0,1,0
188996,Other,54,0.78357,b,0,1,0,0
176921,Other,54,0.78991,b,0,1,0,0
177129,Other,54,0.8583299999999999,d,0,0,0,1
188541,Other,54,0.74668,b,0,1,0,0
188996,Other,54,0.78396,b,0,1,0,0
185969,Other,54,0.5057,a,1,0,0,0
186934,Other,54,0.84029,c,0,0,1,0
184509,Other,54,0.83496,c,0,0,1,0
185460,Other,54,0.64054,a,1,0,0,0
173628,Other,54,0.8053600000000001,c,0,0,1,0
189446,Other,54,0.8053600000000001,c,0,0,1,0
189005,Other,54,0.80895,c,0,0,1,0
189359,Other,54,0.74535,b,0,1,0,0
181796,Other,54,0.77987,b,0,1,0,0
189359,Other,54,0.74857,b,0,1,0,0
176473,Other,54,0.8053600000000001,c,0,0,1,0
186865,Other,54,0.76862,b,0,1,0,0
181796,Other,54,0.78951,b,0,1,0,0
188023,Other,54,0.60313,a,1,0,0,0
188023,Other,54,0.62016,a,1,0,0,0
188023,Other,54,0.62308,a,1,0,0,0
188413,Other,54,0.73021,b,0,1,0,0
188898,Other,54,0.80235,c,0,0,1,0
189010,Other,54,0.67895,a,1,0,0,0
183539,Other,54,0.79381,c,0,0,1,0
183572,Other,54,0.80984,c,0,0,1,0
182255,Other,54,0.84664,c,0,0,1,0
185500,Other,54,0.8053600000000001,c,0,0,1,0
183314,Other,54,0.80216,c,0,0,1,0
184535,Other,54,0.8025899999999999,c,0,0,1,0
172779,Other,54,0.8074899999999999,c,0,0,1,0
183368,Other,54,0.8512799999999999,c,0,0,1,0
189010,Other,54,0.71762,a,1,0,0,0
188320,Other,54,0.8025899999999999,c,0,0,1,0
188320,Other,54,0.80672,c,0,0,1,0
172040,Other,54,0.8053600000000001,c,0,0,1,0
188320,Other,54,0.8072699999999999,c,0,0,1,0
184293,Other,54,0.74741,b,0,1,0,0
188320,Other,54,0.80805,c,0,0,1,0
185079,Other,54,0.79732,c,0,0,1,0
180441,Other,54,0.74225,b,0,1,0,0
172033,Other,54,0.8025899999999999,c,0,0,1,0
172033,Other,54,0.80378,c,0,0,1,0
186457,Other,54,0.7790699999999999,b,0,1,0,0
186630,Other,54,0.83791,c,0,0,1,0
189162,Other,54,0.68912,a,1,0,0,0
183140,Other,54,0.8025899999999999,c,0,0,1,0
179541,Other,54,0.74608,b,0,1,0,0
183776,Other,54,0.77241,b,0,1,0,0
186630,Other,54,0.83844,c,0,0,1,0
181000,High,54,0.86251,d,0,0,0,1
187386,Other,54,0.78491,b,0,1,0,0
186630,Other,54,0.8426299999999999,c,0,0,1,0
181000,High,54,0.8629399999999999,d,0,0,0,1
189162,Other,54,0.68987,a,1,0,0,0
176473,Other,54,0.8126800000000001,c,0,0,1,0
187386,Other,54,0.7941600000000001,c,0,0,1,0
187715,Other,54,0.8025899999999999,c,0,0,1,0
187386,Other,54,0.79937,c,0,0,1,0
187262,High,54,0.8592200000000001,d,0,0,0,1
184283,Other,54,0.8053600000000001,c,0,0,1,0
187262,High,54,0.85934,d,0,0,0,1
184148,Other,54,0.75303,b,0,1,0,0
187262,High,54,0.86054,d,0,0,0,1
189249,Other,54,0.70858,a,1,0,0,0
183246,Other,54,0.79142,b,0,1,0,0
172139,Other,54,0.7997,c,0,0,1,0
182727,High,54,0.8764200000000001,d,0,0,0,1
187521,Other,54,0.80653,c,0,0,1,0
182727,High,54,0.87672,d,0,0,0,1
189050,Other,54,0.8053600000000001,c,0,0,1,0
187799,Other,54,0.65984,a,1,0,0,0
187521,Other,54,0.80661,c,0,0,1,0
172139,Other,54,0.8023600000000001,c,0,0,1,0
177247,Other,54,0.79894,c,0,0,1,0
185431,Other,54,0.8059,c,0,0,1,0
180082,Other,54,0.79727,c,0,0,1,0
177247,Other,54,0.80081,c,0,0,1,0
177247,Other,54,0.8035399999999999,c,0,0,1,0
182727,High,54,0.87831,d,0,0,0,1
182727,High,54,0.87856,d,0,0,0,1
177247,Other,54,0.8049,c,0,0,1,0
184011,Other,54,0.79692,c,0,0,1,0
182727,High,54,0.88007,d,0,0,0,1
187536,Other,54,0.79914,c,0,0,1,0
182168,Other,54,0.79869,c,0,0,1,0
189506,Other,54,0.72196,a,1,0,0,0
187536,Other,54,0.80176,c,0,0,1,0
185460,Other,54,0.64823,a,1,0,0,0
172619,Other,54,0.82365,c,0,0,1,0
172619,Other,54,0.8242,c,0,0,1,0
172619,Other,54,0.82526,c,0,0,1,0
184011,Other,54,0.8035800000000001,c,0,0,1,0
186716,Other,54,0.74178,b,0,1,0,0
185460,Other,54,0.65981,a,1,0,0,0
186716,Other,54,0.75935,b,0,1,0,0
184011,Other,54,0.80743,c,0,0,1,0
186097,Other,54,0.8025899999999999,c,0,0,1,0
178311,Other,54,0.8053600000000001,c,0,0,1,0
184507,Other,54,0.81243,c,0,0,1,0
172773,Other,54,0.80547,c,0,0,1,0
184011,Other,54,0.81074,c,0,0,1,0
189211,Other,54,0.78127,b,0,1,0,0
175020,Other,54,0.61168,a,1,0,0,0
189005,Other,54,0.80905,c,0,0,1,0
175020,Other,54,0.6544,a,1,0,0,0
185460,Other,54,0.66373,a,1,0,0,0
185460,Other,54,0.67728,a,1,0,0,0
188765,Other,54,0.78547,b,0,1,0,0
182255,Other,54,0.84885,c,0,0,1,0
182255,Other,54,0.85078,c,0,0,1,0
189005,Other,54,0.8091,c,0,0,1,0
189202,Other,54,0.77217,b,0,1,0,0
184580,Other,55,0.8244299999999999,c,0,0,1,0
183915,Other,55,0.8243299999999999,c,0,0,1,0
184373,Other,55,0.8093899999999999,c,0,0,1,0
189475,Other,55,0.70908,a,1,0,0,0
184642,Other,55,0.80542,c,0,0,1,0
183140,Other,55,0.8053600000000001,c,0,0,1,0
172072,Other,55,0.8338399999999999,c,0,0,1,0
183915,Other,55,0.8263799999999999,c,0,0,1,0
189202,Other,55,0.78276,b,0,1,0,0
177247,Other,55,0.80506,c,0,0,1,0
177247,Other,55,0.8053600000000001,c,0,0,1,0
187262,High,55,0.8606,d,0,0,0,1
187829,Other,55,0.78108,b,0,1,0,0
185791,Other,55,0.79532,c,0,0,1,0
186414,Other,55,0.8053600000000001,c,0,0,1,0
185791,Other,55,0.7989,c,0,0,1,0
187829,Other,55,0.79115,b,0,1,0,0
172088,Other,55,0.8135100000000001,c,0,0,1,0
172088,Other,55,0.81615,c,0,0,1,0
186414,Other,55,0.80897,c,0,0,1,0
182255,Other,55,0.8518899999999999,c,0,0,1,0
182255,Other,55,0.8529899999999999,c,0,0,1,0
175840,Other,55,0.8025899999999999,c,0,0,1,0
172088,Other,55,0.81719,c,0,0,1,0
188936,Other,55,0.80529,c,0,0,1,0
182132,Other,55,0.7650899999999999,b,0,1,0,0
172446,Other,55,0.81293,c,0,0,1,0
178143,Other,55,0.79732,c,0,0,1,0
178143,Other,55,0.8053600000000001,c,0,0,1,0
178143,Other,55,0.8066300000000001,c,0,0,1,0
177169,Other,55,0.80401,c,0,0,1,0
185608,Other,55,0.82715,c,0,0,1,0
185608,Other,55,0.82736,c,0,0,1,0
185608,Other,55,0.82765,c,0,0,1,0
185608,Other,55,0.82785,c,0,0,1,0
182366,Other,55,0.8268,c,0,0,1,0
187961,Middle,55,0.6927,a,1,0,0,0
172928,Other,55,0.8053600000000001,c,0,0,1,0
171918,Other,55,0.72764,b,0,1,0,0
189202,Other,55,0.78879,b,0,1,0,0
172623,Other,55,0.8069,c,0,0,1,0
184992,Other,55,0.8053600000000001,c,0,0,1,0
189359,Other,55,0.77546,b,0,1,0,0
184992,Other,55,0.81089,c,0,0,1,0
184992,Other,55,0.81491,c,0,0,1,0
184373,Other,55,0.81404,c,0,0,1,0
189359,Other,55,0.78118,b,0,1,0,0
174347,Other,55,0.7867,b,0,1,0,0
188138,Other,55,0.74826,b,0,1,0,0
174347,Other,55,0.79367,c,0,0,1,0
185079,Other,55,0.8053600000000001,c,0,0,1,0
181109,Other,55,0.83139,c,0,0,1,0
186498,Other,55,0.7571,b,0,1,0,0
177129,Other,55,0.8622,d,0,0,0,1
174895,Other,55,0.7254,b,0,1,0,0
177129,Other,55,0.86462,d,0,0,0,1
188753,Other,55,0.77854,b,0,1,0,0
177129,Other,55,0.8656799999999999,d,0,0,0,1
178434,Other,55,0.8572299999999999,c,0,0,1,0
188947,Other,55,0.7472300000000001,b,0,1,0,0
188717,Other,55,0.75054,b,0,1,0,0
182066,Other,55,0.71168,a,1,0,0,0
184677,Other,55,0.79957,c,0,0,1,0
184541,Other,55,0.73878,b,0,1,0,0
184937,Other,55,0.8053600000000001,c,0,0,1,0
183100,Other,55,0.8116300000000001,c,0,0,1,0
183100,Other,55,0.812,c,0,0,1,0
183572,Other,55,0.81024,c,0,0,1,0
181109,Other,55,0.83224,c,0,0,1,0
182593,Other,55,0.7319,b,0,1,0,0
183572,Other,55,0.81038,c,0,0,1,0
171952,Other,55,0.78605,b,0,1,0,0
178391,Other,55,0.8292,c,0,0,1,0
171952,Other,55,0.78852,b,0,1,0,0
186947,Other,55,0.73701,b,0,1,0,0
176473,Other,55,0.8127300000000001,c,0,0,1,0
176473,Other,55,0.81748,c,0,0,1,0
189202,Other,55,0.79532,c,0,0,1,0
186457,Other,55,0.79713,c,0,0,1,0
189246,Other,55,0.68787,a,1,0,0,0
188753,Other,55,0.78381,b,0,1,0,0
184148,Other,55,0.76588,b,0,1,0,0
187723,Other,55,0.6916100000000001,a,1,0,0,0
186546,Low,55,0.7965399999999999,c,0,0,1,0
172258,Other,55,0.8053600000000001,c,0,0,1,0
186546,Low,55,0.80113,c,0,0,1,0
189232,Other,55,0.60043,a,1,0,0,0
186210,Other,55,0.70544,a,1,0,0,0
179161,Other,55,0.84159,c,0,0,1,0
172033,Other,55,0.8053600000000001,c,0,0,1,0
184146,Other,55,0.7357899999999999,b,0,1,0,0
189246,Other,55,0.6954600000000001,a,1,0,0,0
187723,Other,55,0.70612,a,1,0,0,0
185706,Other,55,0.64123,a,1,0,0,0
172439,Other,55,0.8053600000000001,c,0,0,1,0
181109,Other,55,0.83249,c,0,0,1,0
187536,Other,55,0.8126899999999999,c,0,0,1,0
177129,Other,55,0.86618,d,0,0,0,1
184146,Other,55,0.74488,b,0,1,0,0
186827,Other,55,0.72764,b,0,1,0,0
186457,Other,55,0.79976,c,0,0,1,0
187723,Other,55,0.7097899999999999,a,1,0,0,0
181251,Other,55,0.8053600000000001,c,0,0,1,0
189506,Other,55,0.7298399999999999,b,0,1,0,0
189123,Other,55,0.7610600000000001,b,0,1,0,0
184730,Other,55,0.79532,c,0,0,1,0
184730,Other,55,0.8053600000000001,c,0,0,1,0
189160,Other,55,0.74069,b,0,1,0,0
189497,Other,55,0.80098,c,0,0,1,0
182364,Other,55,0.84145,c,0,0,1,0
184591,Other,55,0.79532,c,0,0,1,0
187483,Other,55,0.80998,c,0,0,1,0
189497,Other,55,0.8051,c,0,0,1,0
189497,Other,55,0.80934,c,0,0,1,0
189497,Other,55,0.80962,c,0,0,1,0
186457,Other,55,0.80375,c,0,0,1,0
172623,Other,55,0.80707,c,0,0,1,0
185456,Other,55,0.8053600000000001,c,0,0,1,0
189146,Other,55,0.79532,c,0,0,1,0
186457,Other,55,0.80425,c,0,0,1,0
189146,Other,55,0.79988,c,0,0,1,0
180061,Other,55,0.72575,b,0,1,0,0
183314,Other,55,0.81716,c,0,0,1,0
171952,Other,55,0.79509,c,0,0,1,0
189033,Other,55,0.5885199999999999,a,1,0,0,0
184509,Other,55,0.83888,c,0,0,1,0
188434,Other,55,0.75495,b,0,1,0,0
189170,Other,55,0.69686,a,1,0,0,0
185628,Other,55,0.8053600000000001,c,0,0,1,0
183272,Other,55,0.73423,b,0,1,0,0
183272,Other,55,0.73651,b,0,1,0,0
189146,Other,55,0.80009,c,0,0,1,0
188807,Other,55,0.58112,a,1,0,0,0
189010,Other,55,0.72039,a,1,0,0,0
187386,Other,55,0.81672,c,0,0,1,0
189393,Other,55,0.50876,a,1,0,0,0
189393,Other,55,0.72982,b,0,1,0,0
179233,Other,55,0.80381,c,0,0,1,0
176983,Other,55,0.81184,c,0,0,1,0
179940,Other,55,0.77851,b,0,1,0,0
176108,Other,55,0.8053600000000001,c,0,0,1,0
187492,Other,55,0.77796,b,0,1,0,0
